species	db	value	unity	value_used	category	id
Motacilla_alba	EOL	32.9	g	0.0329	weight	Motacilla_alba;EOL;weight
Mohoua_ochrocephala	EOL	32.5	g	0.0325	weight	Mohoua_ochrocephala;EOL;weight
Geospiza_fortis	EOL	32	g	0.032	weight	Geospiza_fortis;EOL;weight
Tyrannus_savana	ADW	32	g	0.032	weight	Tyrannus_savana;ADW;weight
Galbula_dea	EOL	31.5	g	0.0315	weight	Galbula_dea;EOL;weight
Hypocryptadius_cinnamomeus	EOL	31.5	g	0.0315	weight	Hypocryptadius_cinnamomeus;EOL;weight
Oenanthe_oenanthe	EOL	30.6	g	0.0306	weight	Oenanthe_oenanthe;EOL;weight
Melopsittacus_undulatus	ADW	30	g	0.03	weight	Melopsittacus_undulatus;ADW;weight
Melopsittacus_undulatus	AnAge	30	g	0.03	weight	Melopsittacus_undulatus;AnAge;weight
Mus_musculus	ADW	30	g	0.03	weight	Mus_musculus;ADW;weight
Oxylabes_madagascariensis	EOL	30	g	0.03	weight	Oxylabes_madagascariensis;EOL;weight
Rhagologus_leucostigma	EOL	29.5	g	0.0295	weight	Rhagologus_leucostigma;EOL;weight
Loxia_leucoptera	AnAge	28.9	g	0.0289	weight	Loxia_leucoptera;AnAge;weight
Catharus_fuscescens	AnAge	28.8	g	0.0288	weight	Catharus_fuscescens;AnAge;weight
Catharus_fuscescens	EOL	28.8	g	0.0288	weight	Catharus_fuscescens;EOL;weight
Pachycephala_philippinensis	EOL	28.8	g	0.0288	weight	Pachycephala_philippinensis;EOL;weight
Myotis_myotis	AnAge	28.55	g	0.02855	weight	Myotis_myotis;AnAge;weight
Mystacornis_crossleyi	EOL	28.5	g	0.0285	weight	Mystacornis_crossleyi;EOL;weight
Smithornis_capensis	EOL	28.5	g	0.0285	weight	Smithornis_capensis;EOL;weight
Nyctiprogne_leucopyga	EOL	28.2	g	0.0282	weight	Nyctiprogne_leucopyga;EOL;weight
Falcunculus_frontatus	AnAge	28.1	g	0.0281	weight	Falcunculus_frontatus;AnAge;weight
Furnarius_figulus	EOL	28	g	0.028	weight	Furnarius_figulus;EOL;weight
Catharus_ustulatus	AnAge	27.9	g	0.0279	weight	Catharus_ustulatus;AnAge;weight
Catharus_ustulatus	EOL	27.9	g	0.0279	weight	Catharus_ustulatus;EOL;weight
Pycnonotus_jocosus	AnAge	27.7	g	0.0277	weight	Pycnonotus_jocosus;AnAge;weight
Sclerurus_mexicanus	EOL	27.7	g	0.0277	weight	Sclerurus_mexicanus;EOL;weight
Phodopus_roborovskii	ADW	27.2	g	0.0272	weight	Phodopus_roborovskii;ADW;weight
Prunella_himalayana	EOL	27.1	g	0.0271	weight	Prunella_himalayana;EOL;weight
Vireo_altiloquus	EOL	26.2	g	0.0262	weight	Vireo_altiloquus;EOL;weight
Zonotrichia_albicollis	ADW	26	g	0.026	weight	Zonotrichia_albicollis;ADW;weight
Chloropsis_cyanopogon	EOL	25.3	g	0.0253	weight	Chloropsis_cyanopogon;EOL;weight
Calcarius_ornatus	ADW	25	g	0.025	weight	Calcarius_ornatus;ADW;weight
Catharus_ustulatus	ADW	25	g	0.025	weight	Catharus_ustulatus;ADW;weight
Grantiella_picta	EOL	25	g	0.025	weight	Grantiella_picta;EOL;weight
Nematostella_vectensis	ADW	25	g	0.025	weight	Nematostella_vectensis;ADW;weight
Oenanthe_oenanthe	AnAge	25	g	0.025	weight	Oenanthe_oenanthe;AnAge;weight
Peromyscus_leucopus	ADW	25	g	0.025	weight	Peromyscus_leucopus;ADW;weight
Serinus_canaria	AnAge	24.3	g	0.0243	weight	Serinus_canaria;AnAge;weight
Serinus_canaria	EOL	24.3	g	0.0243	weight	Serinus_canaria;EOL;weight
Motacilla_alba	AnAge	24.1	g	0.0241	weight	Motacilla_alba;AnAge;weight
Dromiciops_gliroides	AnAge	24.05	g	0.02405	weight	Dromiciops_gliroides;AnAge;weight
Locustella_ochotensis	EOL	24	g	0.024	weight	Locustella_ochotensis;EOL;weight
Peromyscus_maniculatus	ADW	24	g	0.024	weight	Peromyscus_maniculatus;ADW;weight
Spea_bombifrons	EOL	23.9	g	0.0239	weight	Spea_bombifrons;EOL;weight
Apodemus_sylvaticus	ADW	23.4	g	0.0234	weight	Apodemus_sylvaticus;ADW;weight
Apodemus_sylvaticus	AnAge	23.4	g	0.0234	weight	Apodemus_sylvaticus;AnAge;weight
Eulacestoma_nigropectus	EOL	23.2	g	0.0232	weight	Eulacestoma_nigropectus;EOL;weight
Eptesicus_fuscus	ADW	23	g	0.023	weight	Eptesicus_fuscus;ADW;weight
Eptesicus_fuscus	AnAge	23	g	0.023	weight	Eptesicus_fuscus;AnAge;weight
Oceanodroma_tethys	EOL	23	g	0.023	weight	Oceanodroma_tethys;EOL;weight
Peromyscus_leucopus	AnAge	23	g	0.023	weight	Peromyscus_leucopus;AnAge;weight
Rhinolophus_ferrumequinum	AnAge	22.875	g	0.022875	weight	Rhinolophus_ferrumequinum;AnAge;weight
Chaetura_pelagica	ADW	22.8	g	0.0228	weight	Chaetura_pelagica;ADW;weight
Chaetura_pelagica	AnAge	22.8	g	0.0228	weight	Chaetura_pelagica;AnAge;weight
Melospiza_melodia	AnAge	22.7	g	0.0227	weight	Melospiza_melodia;AnAge;weight
Rana_temporaria	ADW	22.7	g	0.0227	weight	Rana_temporaria;ADW;weight
Gracilinanus_agilis	AnAge	22	g	0.022	weight	Gracilinanus_agilis;AnAge;weight
Hirundo_rustica	EOL	22	g	0.022	weight	Hirundo_rustica;EOL;weight
Onychomys_torridus	ADW	22	g	0.022	weight	Onychomys_torridus;ADW;weight
Onychomys_torridus	AnAge	22	g	0.022	weight	Onychomys_torridus;AnAge;weight
Sitta_europaea	EOL	22	g	0.022	weight	Sitta_europaea;EOL;weight
Leiothrix_lutea	AnAge	21.5	g	0.0215	weight	Leiothrix_lutea;AnAge;weight
Leiothrix_lutea	EOL	21.5	g	0.0215	weight	Leiothrix_lutea;EOL;weight
Myiagra_hebetior	EOL	21.5	g	0.0215	weight	Myiagra_hebetior;EOL;weight
Oreocharis_arfaki	EOL	21.5	g	0.0215	weight	Oreocharis_arfaki;EOL;weight
Zonotrichia_albicollis	AnAge	21.1	g	0.0211	weight	Zonotrichia_albicollis;AnAge;weight
Gracilinanus_agilis	ADW	21	g	0.021	weight	Gracilinanus_agilis;ADW;weight
Prunella_fulvescens	EOL	21	g	0.021	weight	Prunella_fulvescens;EOL;weight
Manacus_candei	EOL	20.9	g	0.0209	weight	Manacus_candei;EOL;weight
Myodes_glareolus	AnAge	20.8	g	0.0208	weight	Myodes_glareolus;AnAge;weight
Sapayoa_aenigma	EOL	20.8	g	0.0208	weight	Sapayoa_aenigma;EOL;weight
Mus_musculus	AnAge	20.5	g	0.0205	weight	Mus_musculus;AnAge;weight
Passer_montanus	AnAge	20.5	g	0.0205	weight	Passer_montanus;AnAge;weight
Peromyscus_maniculatus	AnAge	20.5	g	0.0205	weight	Peromyscus_maniculatus;AnAge;weight
Ciona_intestinalis	EOL	20.434	g	0.020434	weight	Ciona_intestinalis;EOL;weight
Sitta_europaea	AnAge	20.4	g	0.0204	weight	Sitta_europaea;AnAge;weight
Hirundo_rustica	ADW	20	g	0.02	weight	Hirundo_rustica;ADW;weight
Melanocharis_versteri	EOL	20	g	0.02	weight	Melanocharis_versteri;EOL;weight
Myodes_glareolus	ADW	20	g	0.02	weight	Myodes_glareolus;ADW;weight
Pteronotus_parnellii	ADW	20	g	0.02	weight	Pteronotus_parnellii;ADW;weight
Scytalopus_superciliaris	EOL	20	g	0.02	weight	Scytalopus_superciliaris;EOL;weight
Thryothorus_ludovicianus	ADW	20	g	0.02	weight	Thryothorus_ludovicianus;ADW;weight
Melospiza_melodia	ADW	19.1	g	0.0191	weight	Melospiza_melodia;ADW;weight
Pipra_filicauda	EOL	19	g	0.019	weight	Pipra_filicauda;EOL;weight
Mytilus_californianus	EOL	18.9	g	0.0189	weight	Mytilus_californianus;EOL;weight
Cettia_cetti	ADW	18.5	g	0.0185	weight	Cettia_cetti;ADW;weight
Chiroxiphia_lanceolata	EOL	18.5	g	0.0185	weight	Chiroxiphia_lanceolata;EOL;weight
Piprites_chloris	EOL	18.5	g	0.0185	weight	Piprites_chloris;EOL;weight
Hirundo_rustica	AnAge	18.3	g	0.0183	weight	Hirundo_rustica;AnAge;weight
Passerina_amoena	ADW	18	g	0.018	weight	Passerina_amoena;ADW;weight
Salarias_fasciatus	EOL	18	g	0.018	weight	Salarias_fasciatus;EOL;weight
Tichodroma_muraria	EOL	18	g	0.018	weight	Tichodroma_muraria;EOL;weight
Parus_major	AnAge	17.9	g	0.0179	weight	Parus_major;AnAge;weight
Parus_major	EOL	17.9	g	0.0179	weight	Parus_major;EOL;weight
Thryothorus_ludovicianus	AnAge	17.5	g	0.0175	weight	Thryothorus_ludovicianus;AnAge;weight
Manacus_vitellinus	EOL	17.1	g	0.0171	weight	Manacus_vitellinus;EOL;weight
Neopelma_chrysocephalum	EOL	17	g	0.017	weight	Neopelma_chrysocephalum;EOL;weight
Chloroceryle_aenea	EOL	16.9	g	0.0169	weight	Chloroceryle_aenea;EOL;weight
Hylia_prasina	EOL	16.5	g	0.0165	weight	Hylia_prasina;EOL;weight
Empidonax_traillii	ADW	16.4	g	0.0164	weight	Empidonax_traillii;ADW;weight
Lingula_anatina	EOL	16.4	g	0.0164	weight	Lingula_anatina;EOL;weight
Onychorhynchus_coronatus	EOL	16.2	g	0.0162	weight	Onychorhynchus_coronatus;EOL;weight
Camarhynchus_parvulus	EOL	16	g	0.016	weight	Camarhynchus_parvulus;EOL;weight
Chloebia_gouldiae	EOL	16	g	0.016	weight	Chloebia_gouldiae;EOL;weight
Mionectes_macconnelli	EOL	16	g	0.016	weight	Mionectes_macconnelli;EOL;weight
Origma_solitaria	EOL	16	g	0.016	weight	Origma_solitaria;EOL;weight
Taeniopygia_guttata	EOL	15.7	g	0.0157	weight	Taeniopygia_guttata;EOL;weight
Spizella_passerina	ADW	15.5	g	0.0155	weight	Spizella_passerina;ADW;weight
Passerina_amoena	AnAge	15.15	g	0.01515	weight	Passerina_amoena;AnAge;weight
Passerina_amoena	EOL	15.15	g	0.01515	weight	Passerina_amoena;EOL;weight
Pardalotus_punctatus	EOL	15	g	0.015	weight	Pardalotus_punctatus;EOL;weight
Platysteira_castanea	EOL	15	g	0.015	weight	Platysteira_castanea;EOL;weight
Pteruthius_melanotis	EOL	15	g	0.015	weight	Pteruthius_melanotis;EOL;weight
Sceloporus_undulatus	ADW	15	g	0.015	weight	Sceloporus_undulatus;ADW;weight
Ostrea_edulis	EOL	14.6	g	0.0146	weight	Ostrea_edulis;EOL;weight
Daphoenositta_chrysoptera	EOL	14.5	g	0.0145	weight	Daphoenositta_chrysoptera;EOL;weight
Origma_solitaria	AnAge	14.35	g	0.01435	weight	Origma_solitaria;AnAge;weight
Molossus_molossus	AnAge	14	g	0.014	weight	Molossus_molossus;AnAge;weight
Myotis_lucifugus	ADW	14	g	0.014	weight	Myotis_lucifugus;ADW;weight
Sorex_araneus	ADW	14	g	0.014	weight	Sorex_araneus;ADW;weight
Panurus_biarmicus	AnAge	13.8	g	0.0138	weight	Panurus_biarmicus;AnAge;weight
Panurus_biarmicus	EOL	13.8	g	0.0138	weight	Panurus_biarmicus;EOL;weight
Bombina_bombina	EOL	13.7	g	0.0137	weight	Bombina_bombina;EOL;weight
Vidua_chalybeata	EOL	13.4	g	0.0134	weight	Vidua_chalybeata;EOL;weight
Cettia_cetti	AnAge	13.3	g	0.0133	weight	Cettia_cetti;AnAge;weight
Cettia_cetti	EOL	13.3	g	0.0133	weight	Cettia_cetti;EOL;weight
Machaerirhynchus_nigripectus	EOL	13.3	g	0.0133	weight	Machaerirhynchus_nigripectus;EOL;weight
Camarhynchus_parvulus	AnAge	13.2	g	0.0132	weight	Camarhynchus_parvulus;AnAge;weight
Hippolais_icterina	AnAge	13.2	g	0.0132	weight	Hippolais_icterina;AnAge;weight
Hippolais_icterina	EOL	13.2	g	0.0132	weight	Hippolais_icterina;EOL;weight
Zosterops_hypoxanthus	EOL	13	g	0.013	weight	Zosterops_hypoxanthus;EOL;weight
Certhia_familiaris	ADW	12.9	g	0.0129	weight	Certhia_familiaris;ADW;weight
Ficedula_albicollis	AnAge	12.7	g	0.0127	weight	Ficedula_albicollis;AnAge;weight
Ficedula_albicollis	EOL	12.7	g	0.0127	weight	Ficedula_albicollis;EOL;weight
Empidonax_traillii	AnAge	12.6	g	0.0126	weight	Empidonax_traillii;AnAge;weight
Lonchura_striata	AnAge	12.3	g	0.0123	weight	Lonchura_striata;AnAge;weight
Lonchura_striata	EOL	12.3	g	0.0123	weight	Lonchura_striata;EOL;weight
Spizella_passerina	AnAge	12.2	g	0.0122	weight	Spizella_passerina;AnAge;weight
Peucedramus_taeniatus	EOL	12.1	g	0.0121	weight	Peucedramus_taeniatus;EOL;weight
Neopipo_cinnamomea	EOL	12	g	0.012	weight	Neopipo_cinnamomea;EOL;weight
Taeniopygia_guttata	ADW	12	g	0.012	weight	Taeniopygia_guttata;ADW;weight
Taeniopygia_guttata	AnAge	12	g	0.012	weight	Taeniopygia_guttata;AnAge;weight
Daphoenositta_chrysoptera	AnAge	11.7	g	0.0117	weight	Daphoenositta_chrysoptera;AnAge;weight
Parambassis_ranga	fishbase	11.53	g	0.01153	weight	Parambassis_ranga;fishbase;weight
Malurus_elegans	EOL	11.5	g	0.0115	weight	Malurus_elegans;EOL;weight
Parambassis_ranga	EOL	11.5	g	0.0115	weight	Parambassis_ranga;EOL;weight
Mus_caroli	AnAge	11.2	g	0.0112	weight	Mus_caroli;AnAge;weight
Mus_caroli	EOL	11.2	g	0.0112	weight	Mus_caroli;EOL;weight
Corapipo_altera	EOL	11.1	g	0.0111	weight	Corapipo_altera;EOL;weight
Rhipidura_dahli	EOL	11	g	0.011	weight	Rhipidura_dahli;EOL;weight
Cyanistes_caeruleus	AnAge	10.3	g	0.0103	weight	Cyanistes_caeruleus;AnAge;weight
Cyanistes_caeruleus	EOL	10.3	g	0.0103	weight	Cyanistes_caeruleus;EOL;weight
Myotis_lucifugus	AnAge	10	g	0.01	weight	Myotis_lucifugus;AnAge;weight
Sylvietta_virens	EOL	10	g	0.01	weight	Sylvietta_virens;EOL;weight
Malurus_elegans	AnAge	9.75	g	0.00975	weight	Malurus_elegans;AnAge;weight
Dicaeum_eximium	EOL	9.5	g	0.0095	weight	Dicaeum_eximium;EOL;weight
Oreotrochilus_melanogaster	EOL	9.5	g	0.0095	weight	Oreotrochilus_melanogaster;EOL;weight
Tachuris_rubrigastra	EOL	9.5	g	0.0095	weight	Tachuris_rubrigastra;EOL;weight
Zosterops_borbonicus	EOL	9.2	g	0.0092	weight	Zosterops_borbonicus;EOL;weight
Certhia_familiaris	AnAge	9.1	g	0.0091	weight	Certhia_familiaris;AnAge;weight
Aegithalos_caudatus	ADW	9	g	0.009	weight	Aegithalos_caudatus;ADW;weight
Sorex_araneus	AnAge	9	g	0.009	weight	Sorex_araneus;AnAge;weight
Pardalotus_punctatus	AnAge	8.875	g	0.008875	weight	Pardalotus_punctatus;AnAge;weight
Aegithalos_caudatus	AnAge	8.6	g	0.0086	weight	Aegithalos_caudatus;AnAge;weight
Neodrepanis_coruscans	EOL	8.5	g	0.0085	weight	Neodrepanis_coruscans;EOL;weight
Sceloporus_undulatus	AnAge	8.255	g	0.008255	weight	Sceloporus_undulatus;AnAge;weight
Certhia_brachydactyla	AnAge	8.2	g	0.0082	weight	Certhia_brachydactyla;AnAge;weight
Certhia_brachydactyla	EOL	8.2	g	0.0082	weight	Certhia_brachydactyla;EOL;weight
Erythrocercus_mccallii	EOL	8	g	0.008	weight	Erythrocercus_mccallii;EOL;weight
Perognathus_longimembris	AnAge	8	g	0.008	weight	Perognathus_longimembris;AnAge;weight
Anthoscopus_minutus	EOL	7.6	g	0.0076	weight	Anthoscopus_minutus;EOL;weight
Myotis_brandtii	AnAge	7	g	0.007	weight	Myotis_brandtii;AnAge;weight
Polioptila_caerulea	ADW	6.5	g	0.0065	weight	Polioptila_caerulea;ADW;weight
Polioptila_caerulea	AnAge	6.5	g	0.0065	weight	Polioptila_caerulea;AnAge;weight
Regulus_satrapa	ADW	6.3	g	0.0063	weight	Regulus_satrapa;ADW;weight
Anolis_carolinensis	ADW	6	g	0.006	weight	Anolis_carolinensis;ADW;weight
Pipistrellus_kuhlii	AnAge	6	g	0.006	weight	Pipistrellus_kuhlii;AnAge;weight
Todus_mexicanus	AnAge	5.9	g	0.0059	weight	Todus_mexicanus;AnAge;weight
Todus_mexicanus	EOL	5.9	g	0.0059	weight	Todus_mexicanus;EOL;weight
Regulus_satrapa	AnAge	5.5	g	0.0055	weight	Regulus_satrapa;AnAge;weight
Regulus_satrapa	EOL	5.5	g	0.0055	weight	Regulus_satrapa;EOL;weight
Podarcis_muralis	AnAge	5.41	g	0.00541	weight	Podarcis_muralis;AnAge;weight
Biomphalaria_glabrata	EOL	5.05	g	0.00505	weight	Biomphalaria_glabrata;EOL;weight
Zootoca_vivipara	ADW	5	g	0.005	weight	Zootoca_vivipara;ADW;weight
Phrynocephalus_forsythii	EOL	4.58	g	0.00458	weight	Phrynocephalus_forsythii;EOL;weight
Calypte_anna	ADW	4.5	g	0.0045	weight	Calypte_anna;ADW;weight
Calypte_anna	AnAge	4.4	g	0.0044	weight	Calypte_anna;AnAge;weight
Sorex_cinereus	AnAge	4.3	g	0.0043	weight	Sorex_cinereus;AnAge;weight
Sorex_cinereus	ADW	4	g	0.004	weight	Sorex_cinereus;ADW;weight
Synchiropus_splendidus	EOL	4	g	0.004	weight	Synchiropus_splendidus;EOL;weight
Patella_vulgata	EOL	3.12	g	0.00312	weight	Patella_vulgata;EOL;weight
Suncus_etruscus	ADW	3	g	0.003	weight	Suncus_etruscus;ADW;weight
Lottia_gigantea	EOL	2.55	g	0.00255	weight	Lottia_gigantea;EOL;weight
Anolis_carolinensis	AnAge	2.455	g	0.002455	weight	Anolis_carolinensis;AnAge;weight
Engystomops_pustulosus	EOL	2.36	g	0.00236	weight	Engystomops_pustulosus;EOL;weight
Suncus_etruscus	AnAge	2.1	g	0.0021	weight	Suncus_etruscus;AnAge;weight
Dreissena_polymorpha	EOL	2.04	g	0.00204	weight	Dreissena_polymorpha;EOL;weight
Echeneis_naucrates	ADW	2.01	g	0.00201	weight	Echeneis_naucrates;ADW;weight
Gambusia_affinis	EOL	2	g	0.002	weight	Gambusia_affinis;EOL;weight
Bombus_affinis	ADW	0.8	g	0.0008	weight	Bombus_affinis;ADW;weight
Dermacentor_andersoni	ADW	0.7	g	0.0007	weight	Dermacentor_andersoni;ADW;weight
Polioptila_caerulea	EOL	0.64	g	0.00064	weight	Polioptila_caerulea;EOL;weight
Sphaerodactylus_townsendi	EOL	0.5	g	0.0005	weight	Sphaerodactylus_townsendi;EOL;weight
Hermetia_illucens	ADW	0.22	g	0.00022	weight	Hermetia_illucens;ADW;weight
Blattella_germanica	ADW	0.12	g	0.00012	weight	Blattella_germanica;ADW;weight
Armadillidium_vulgare	ADW	0.116	g	0.000116	weight	Armadillidium_vulgare;ADW;weight
Musca_domestica	ADW	0.012	g	0.000012	weight	Musca_domestica;ADW;weight
Linepithema_humile	ADW	0.0043	g	0.0000043	weight	Linepithema_humile;ADW;weight
Carcharodon_carcharias	fishbase	0	g	0	weight	Carcharodon_carcharias;fishbase;weight
Ursus_maritimus	ADW	1991	year	726715	lifespan	Ursus_maritimus;ADW;lifespan
Rhincodon_typus	ADW	150	year	54750	lifespan	Rhincodon_typus;ADW;lifespan
Terrapene_carolina	ADW	138	year	50370	lifespan	Terrapene_carolina;ADW;lifespan
Terrapene_carolina	AnAge	138	years	50370	lifespan	Terrapene_carolina;AnAge;lifespan
Terrapene_carolina	EOL	138	years	50370	lifespan	Terrapene_carolina;EOL;lifespan
Homo_sapiens	AnAge	122.5	years	44712.5	lifespan	Homo_sapiens;AnAge;lifespan
Homo_sapiens	EOL	1470	months	44100	lifespan	Homo_sapiens;EOL;lifespan
Anoplopoma_fimbria	AnAge	114	years	41610	lifespan	Anoplopoma_fimbria;AnAge;lifespan
Balaenoptera_musculus	AnAge	110	years	40150	lifespan	Balaenoptera_musculus;AnAge;lifespan
Balaenoptera_musculus	EOL	1320	months	39600	lifespan	Balaenoptera_musculus;EOL;lifespan
Mercenaria_mercenaria	AnAge	106	years	38690	lifespan	Mercenaria_mercenaria;AnAge;lifespan
Homarus_americanus	AnAge	100	years	36500	lifespan	Homarus_americanus;AnAge;lifespan
Orcinus_orca	EOL	1200	months	36000	lifespan	Orcinus_orca;EOL;lifespan
Anoplopoma_fimbria	EOL	94	years	34310	lifespan	Anoplopoma_fimbria;EOL;lifespan
Anoplopoma_fimbria	fishbase	94	years	34310	lifespan	Anoplopoma_fimbria;fishbase;lifespan
Balaenoptera_musculus	ADW	90	year	32850	lifespan	Balaenoptera_musculus;ADW;lifespan
Hippoglossus_hippoglossus	AnAge	90	years	32850	lifespan	Hippoglossus_hippoglossus;AnAge;lifespan
Orcinus_orca	ADW	90	year	32850	lifespan	Orcinus_orca;ADW;lifespan
Orcinus_orca	AnAge	90	years	32850	lifespan	Orcinus_orca;AnAge;lifespan
Anguilla_anguilla	AnAge	88	years	32120	lifespan	Anguilla_anguilla;AnAge;lifespan
Elephas_maximus	ADW	86	year	31390	lifespan	Elephas_maximus;ADW;lifespan
Anguilla_anguilla	ADW	85	year	31025	lifespan	Anguilla_anguilla;ADW;lifespan
Homo_sapiens	ADW	84	year	30660	lifespan	Homo_sapiens;ADW;lifespan
Loxodonta_africana	ADW	80	year	29200	lifespan	Loxodonta_africana;ADW;lifespan
Rhincodon_typus	fishbase	80	years	29200	lifespan	Rhincodon_typus;fishbase;lifespan
Elephas_maximus	AnAge	79.6	years	29054	lifespan	Elephas_maximus;AnAge;lifespan
Elephas_maximus	EOL	960	months	28800	lifespan	Elephas_maximus;EOL;lifespan
Loxodonta_africana	EOL	960	months	28800	lifespan	Loxodonta_africana;EOL;lifespan
Alligator_mississippiensis	AnAge	77	years	28105	lifespan	Alligator_mississippiensis;AnAge;lifespan
Caretta_caretta	AnAge	77	years	28105	lifespan	Caretta_caretta;AnAge;lifespan
Physeter_catodon	ADW	77	year	28105	lifespan	Physeter_catodon;ADW;lifespan
Chelonia_mydas	ADW	75	year	27375	lifespan	Chelonia_mydas;ADW;lifespan
Chelonia_mydas	AnAge	75	years	27375	lifespan	Chelonia_mydas;AnAge;lifespan
Alligator_mississippiensis	ADW	73.1	year	26681.5	lifespan	Alligator_mississippiensis;ADW;lifespan
Alligator_sinensis	ADW	70	year	25550	lifespan	Alligator_sinensis;ADW;lifespan
Gopherus_flavomarginatus	ADW	70	year	25550	lifespan	Gopherus_flavomarginatus;ADW;lifespan
Trichechus_manatus	AnAge	69	years	25185	lifespan	Trichechus_manatus;AnAge;lifespan
Pan_troglodytes	AnAge	68	years	24820	lifespan	Pan_troglodytes;AnAge;lifespan
Alligator_sinensis	AnAge	65	years	23725	lifespan	Alligator_sinensis;AnAge;lifespan
Loxodonta_africana	AnAge	65	years	23725	lifespan	Loxodonta_africana;AnAge;lifespan
Megalops_atlanticus	ADW	63	year	22995	lifespan	Megalops_atlanticus;ADW;lifespan
Caretta_caretta	ADW	62	year	22630	lifespan	Caretta_caretta;ADW;lifespan
Equus_caballus	ADW	62	year	22630	lifespan	Equus_caballus;ADW;lifespan
Varanus_komodoensis	AnAge	62	years	22630	lifespan	Varanus_komodoensis;AnAge;lifespan
Equus_caballus	EOL	744	months	22320	lifespan	Equus_caballus;EOL;lifespan
Chrysemys_picta	AnAge	61	years	22265	lifespan	Chrysemys_picta;AnAge;lifespan
Gorilla_gorilla	AnAge	60.1	years	21936.5	lifespan	Gorilla_gorilla;AnAge;lifespan
Delphinapterus_leucas	ADW	60	year	21900	lifespan	Delphinapterus_leucas;ADW;lifespan
Globicephala_melas	ADW	60	year	21900	lifespan	Globicephala_melas;ADW;lifespan
Globicephala_melas	AnAge	60	years	21900	lifespan	Globicephala_melas;AnAge;lifespan
Pan_troglodytes	ADW	60	year	21900	lifespan	Pan_troglodytes;ADW;lifespan
Pristis_pectinata	ADW	60	year	21900	lifespan	Pristis_pectinata;ADW;lifespan
Strigops_habroptila	AnAge	60	years	21900	lifespan	Strigops_habroptila;AnAge;lifespan
Pan_troglodytes	EOL	720	months	21600	lifespan	Pan_troglodytes;EOL;lifespan
Pongo_pygmaeus	EOL	720	months	21600	lifespan	Pongo_pygmaeus;EOL;lifespan
Gavialis_gangeticus	AnAge	59	years	21535	lifespan	Gavialis_gangeticus;AnAge;lifespan
Pongo_pygmaeus	ADW	59	year	21535	lifespan	Pongo_pygmaeus;ADW;lifespan
Pongo_pygmaeus	AnAge	59	years	21535	lifespan	Pongo_pygmaeus;AnAge;lifespan
Pongo_abelii	ADW	58	year	21170	lifespan	Pongo_abelii;ADW;lifespan
Crocodylus_porosus	AnAge	57	years	20805	lifespan	Crocodylus_porosus;AnAge;lifespan
Equus_caballus	AnAge	57	years	20805	lifespan	Equus_caballus;AnAge;lifespan
Probosciger_aterrimus	ADW	56.3	year	20549.5	lifespan	Probosciger_aterrimus;ADW;lifespan
Probosciger_aterrimus	AnAge	56.3	years	20549.5	lifespan	Probosciger_aterrimus;AnAge;lifespan
Hippoglossus_stenolepis	EOL	55	years	20075	lifespan	Hippoglossus_stenolepis;EOL;lifespan
Hippoglossus_stenolepis	fishbase	55	years	20075	lifespan	Hippoglossus_stenolepis;fishbase;lifespan
Megalops_atlanticus	AnAge	55	years	20075	lifespan	Megalops_atlanticus;AnAge;lifespan
Megalops_atlanticus	fishbase	55	years	20075	lifespan	Megalops_atlanticus;fishbase;lifespan
Pan_paniscus	AnAge	55	years	20075	lifespan	Pan_paniscus;AnAge;lifespan
Polyodon_spathula	ADW	55	year	20075	lifespan	Polyodon_spathula;ADW;lifespan
Polyodon_spathula	AnAge	55	years	20075	lifespan	Polyodon_spathula;AnAge;lifespan
Polyodon_spathula	fishbase	55	years	20075	lifespan	Polyodon_spathula;fishbase;lifespan
Coryphaenoides_rupestris	AnAge	54	years	19710	lifespan	Coryphaenoides_rupestris;AnAge;lifespan
Coryphaenoides_rupestris	EOL	54	years	19710	lifespan	Coryphaenoides_rupestris;EOL;lifespan
Coryphaenoides_rupestris	fishbase	54	years	19710	lifespan	Coryphaenoides_rupestris;fishbase;lifespan
Gorilla_gorilla	ADW	54	year	19710	lifespan	Gorilla_gorilla;ADW;lifespan
Rhincodon_typus	AnAge	54	years	19710	lifespan	Rhincodon_typus;AnAge;lifespan
Gorilla_gorilla	EOL	648	months	19440	lifespan	Gorilla_gorilla;EOL;lifespan
Tursiops_truncatus	ADW	53	year	19345	lifespan	Tursiops_truncatus;ADW;lifespan
Tursiops_truncatus	AnAge	51.6	years	18834	lifespan	Tursiops_truncatus;AnAge;lifespan
Fulmarus_glacialis	AnAge	51	years	18615	lifespan	Fulmarus_glacialis;AnAge;lifespan
Aptenodytes_forsteri	ADW	50	year	18250	lifespan	Aptenodytes_forsteri;ADW;lifespan
Atractosteus_spatula	ADW	50	year	18250	lifespan	Atractosteus_spatula;ADW;lifespan
Balaenoptera_acutorostrata	ADW	50	year	18250	lifespan	Balaenoptera_acutorostrata;ADW;lifespan
Balaenoptera_acutorostrata	AnAge	50	years	18250	lifespan	Balaenoptera_acutorostrata;AnAge;lifespan
Camelus_bactrianus	ADW	50	year	18250	lifespan	Camelus_bactrianus;ADW;lifespan
Camelus_dromedarius	ADW	50	year	18250	lifespan	Camelus_dromedarius;ADW;lifespan
Carcharodon_carcharias	AnAge	50	years	18250	lifespan	Carcharodon_carcharias;AnAge;lifespan
