#The RNA-seq samples used in the study
species	Run	Experiment	SRAStudy	BioProject	Sample	BioSample	download_path
Solanum_chilense	SRR6232225	SRX3340621	SRP122562	PRJNA329478	SRS2642253	SAMN07840285	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/232/SRR6232225.sralite.1
Solanum_chilense	SRR6232216	SRX3340630	SRP122562	PRJNA329478	SRS2642260	SAMN07840286	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/232/SRR6232216.sralite.1
Solanum_chilense	SRR6232215	SRX3340631	SRP122562	PRJNA329478	SRS2642261	SAMN07840287	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/232/SRR6232215.sralite.1
Solanum_tuberosum	SRR13774963	SRX10160624	SRP307853	PRJNA703779	SRS8319512	SAMN18029985	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774963/SRR13774963
Solanum_tuberosum	SRR13774964	SRX10160623	SRP307853	PRJNA703779	SRS8319512	SAMN18029985	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774964/SRR13774964
Solanum_tuberosum	SRR13774965	SRX10160622	SRP307853	PRJNA703779	SRS8319512	SAMN18029985	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774965/SRR13774965
Solanum_tuberosum	SRR13774966	SRX10160621	SRP307853	PRJNA703779	SRS8319512	SAMN18029985	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774966/SRR13774966
Solanum_tuberosum	SRR13774967	SRX10160620	SRP307853	PRJNA703779	SRS8319512	SAMN18029985	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774967/SRR13774967
Solanum_tuberosum	SRR13774968	SRX10160619	SRP307853	PRJNA703779	SRS8319512	SAMN18029985	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774968/SRR13774968
Solanum_tuberosum	SRR13774957	SRX10160618	SRP307853	PRJNA703779	SRS8319511	SAMN18029986	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774957/SRR13774957
Solanum_tuberosum	SRR13933793	SRX10313129	SRP310242	PRJNA713577	SRS8433601	SAMN18256426	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933793/SRR13933793
Solanum_tuberosum	SRR13933779	SRX10313143	SRP310242	PRJNA713577	SRS8433600	SAMN18256434	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933779/SRR13933779
Solanum_tuberosum	SRR13933792	SRX10313130	SRP310242	PRJNA713577	SRS8433587	SAMN18256427	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933792/SRR13933792
Solanum_tuberosum	SRR13933785	SRX10313137	SRP310242	PRJNA713577	SRS8433593	SAMN18256428	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933785/SRR13933785
Solanum_tuberosum	SRR13933784	SRX10313138	SRP310242	PRJNA713577	SRS8433594	SAMN18256429	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933784/SRR13933784
Solanum_tuberosum	SRR13933778	SRX10313144	SRP310242	PRJNA713577	SRS8433599	SAMN18256435	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933778/SRR13933778
Solanum_tuberosum	SRR13933791	SRX10313131	SRP310242	PRJNA713577	SRS8433586	SAMN18256436	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933791/SRR13933791
Solanum_tuberosum	SRR13933790	SRX10313132	SRP310242	PRJNA713577	SRS8433588	SAMN18256437	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933790/SRR13933790
Solanum_tuberosum	SRR13933783	SRX10313139	SRP310242	PRJNA713577	SRS8433595	SAMN18256430	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933783/SRR13933783
Solanum_tuberosum	SRR13933789	SRX10313133	SRP310242	PRJNA713577	SRS8433589	SAMN18256438	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933789/SRR13933789
Solanum_tuberosum	SRR13933782	SRX10313140	SRP310242	PRJNA713577	SRS8433597	SAMN18256431	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933782/SRR13933782
Solanum_tuberosum	SRR13933781	SRX10313141	SRP310242	PRJNA713577	SRS8433596	SAMN18256432	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933781/SRR13933781
Solanum_tuberosum	SRR13933780	SRX10313142	SRP310242	PRJNA713577	SRS8433598	SAMN18256433	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933780/SRR13933780
Solanum_tuberosum	SRR13933788	SRX10313134	SRP310242	PRJNA713577	SRS8433590	SAMN18256439	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933788/SRR13933788
Solanum_tuberosum	SRR13933787	SRX10313135	SRP310242	PRJNA713577	SRS8433591	SAMN18256440	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933787/SRR13933787
Solanum_tuberosum	SRR13933786	SRX10313136	SRP310242	PRJNA713577	SRS8433592	SAMN18256441	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13933786/SRR13933786
Solanum_tuberosum	SRR14134350	SRX10504312	SRP313208	PRJNA713962	SRS8628723	SAMN18275733	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134350/SRR14134350
Solanum_tuberosum	SRR14134359	SRX10504303	SRP313208	PRJNA713962	SRS8628714	SAMN18275738	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134359/SRR14134359
Solanum_tuberosum	SRR14134358	SRX10504304	SRP313208	PRJNA713962	SRS8628715	SAMN18275739	https://sra-pub-sars-cov2.s3.amazonaws.com/run/SRR14134358/SRR14134358
Solanum_tuberosum	SRR14134357	SRX10504305	SRP313208	PRJNA713962	SRS8628716	SAMN18275726	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134357/SRR14134357
Solanum_tuberosum	SRR14134356	SRX10504306	SRP313208	PRJNA713962	SRS8628717	SAMN18275727	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134356/SRR14134356
Solanum_tuberosum	SRR14134355	SRX10504307	SRP313208	PRJNA713962	SRS8628718	SAMN18275728	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134355/SRR14134355
Solanum_tuberosum	SRR14134354	SRX10504308	SRP313208	PRJNA713962	SRS8628719	SAMN18275729	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134354/SRR14134354
Solanum_tuberosum	SRR14134353	SRX10504309	SRP313208	PRJNA713962	SRS8628720	SAMN18275730	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134353/SRR14134353
Solanum_tuberosum	SRR14134352	SRX10504310	SRP313208	PRJNA713962	SRS8628721	SAMN18275731	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134352/SRR14134352
Solanum_tuberosum	SRR14134351	SRX10504311	SRP313208	PRJNA713962	SRS8628722	SAMN18275732	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14134351/SRR14134351
Solanum_tuberosum	SRR13774951	SRX10160612	SRP307853	PRJNA703779	SRS8319510	SAMN18029987	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774951/SRR13774951
Solanum_tuberosum	SRR13774952	SRX10160611	SRP307853	PRJNA703779	SRS8319510	SAMN18029987	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774952/SRR13774952
Solanum_tuberosum	SRR13774953	SRX10160610	SRP307853	PRJNA703779	SRS8319510	SAMN18029987	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774953/SRR13774953
Solanum_tuberosum	SRR13774954	SRX10160609	SRP307853	PRJNA703779	SRS8319510	SAMN18029987	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774954/SRR13774954
Solanum_tuberosum	SRR13774955	SRX10160608	SRP307853	PRJNA703779	SRS8319510	SAMN18029987	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774955/SRR13774955
Solanum_tuberosum	SRR13774956	SRX10160607	SRP307853	PRJNA703779	SRS8319510	SAMN18029987	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774956/SRR13774956
Solanum_tuberosum	SRR13774958	SRX10160617	SRP307853	PRJNA703779	SRS8319511	SAMN18029986	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774958/SRR13774958
Solanum_tuberosum	SRR13774959	SRX10160616	SRP307853	PRJNA703779	SRS8319511	SAMN18029986	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774959/SRR13774959
Solanum_tuberosum	SRR13774960	SRX10160615	SRP307853	PRJNA703779	SRS8319511	SAMN18029986	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774960/SRR13774960
Solanum_tuberosum	SRR13774961	SRX10160614	SRP307853	PRJNA703779	SRS8319511	SAMN18029986	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774961/SRR13774961
Solanum_tuberosum	SRR13774962	SRX10160613	SRP307853	PRJNA703779	SRS8319511	SAMN18029986	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774962/SRR13774962
Solanum_tuberosum	SRR13774887	SRX10160548	SRP307853	PRJNA703779	SRS8319508	SAMN18029988	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774887/SRR13774887
Solanum_tuberosum	SRR13774888	SRX10160547	SRP307853	PRJNA703779	SRS8319508	SAMN18029988	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774888/SRR13774888
Solanum_tuberosum	SRR13774889	SRX10160546	SRP307853	PRJNA703779	SRS8319508	SAMN18029988	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774889/SRR13774889
Solanum_tuberosum	SRR13774890	SRX10160545	SRP307853	PRJNA703779	SRS8319508	SAMN18029988	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774890/SRR13774890
Solanum_tuberosum	SRR13774891	SRX10160544	SRP307853	PRJNA703779	SRS8319508	SAMN18029988	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774891/SRR13774891
Solanum_tuberosum	SRR13774892	SRX10160543	SRP307853	PRJNA703779	SRS8319508	SAMN18029988	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13774892/SRR13774892
Solenopsis_invicta	SRR7209534	SRX4118426	SRP148603	PRJNA472392	SRS3333704	SAMN09244410	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209534.sralite.1
Solenopsis_invicta	SRR7209532	SRX4118428	SRP148603	PRJNA472392	SRS3333706	SAMN09244412	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209532.sralite.1
Solenopsis_invicta	SRR7209536	SRX4118424	SRP148603	PRJNA472392	SRS3333702	SAMN09244413	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209536.sralite.1
Solenopsis_invicta	SRR7209538	SRX4118422	SRP148603	PRJNA472392	SRS3333700	SAMN09244414	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209538.sralite.1
Solenopsis_invicta	SRR7209533	SRX4118427	SRP148603	PRJNA472392	SRS3333705	SAMN09244417	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209533.sralite.1
Solenopsis_invicta	SRR7209539	SRX4118421	SRP148603	PRJNA472392	SRS3333699	SAMN09244407	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209539.sralite.1
Solenopsis_invicta	SRR7209535	SRX4118425	SRP148603	PRJNA472392	SRS3333703	SAMN09244408	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209535.sralite.1
Solenopsis_invicta	SRR7209537	SRX4118423	SRP148603	PRJNA472392	SRS3333701	SAMN09244409	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209537.sralite.1
Solenopsis_invicta	SRR7209541	SRX4118419	SRP148603	PRJNA472392	SRS3333697	SAMN09244421	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209541.sralite.1
Solenopsis_invicta	SRR7209540	SRX4118420	SRP148603	PRJNA472392	SRS3333698	SAMN09244422	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209540.sralite.1
Solenopsis_invicta	SRR1648121	SRX757227	SRP049683	PRJNA266847	SRS742422	SAMN03174888	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/648/SRR1648121.sralite.1
Solenopsis_invicta	SRR1648126	SRX757228	SRP049683	PRJNA266847	SRS742424	SAMN03174889	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR164/8126/SRR1648126.sralite.1
Solenopsis_invicta	SRR1648125	SRX757226	SRP049683	PRJNA266847	SRS742423	SAMN03174890	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR164/8125/SRR1648125.sralite.1
Solenopsis_invicta	SRR7209549	SRX4118411	SRP148603	PRJNA472392	SRS3333707	SAMN09244411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209549.sralite.1
Solenopsis_invicta	SRR7209547	SRX4118413	SRP148603	PRJNA472392	SRS3333691	SAMN09244415	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209547.sralite.1
Solenopsis_invicta	SRR7209546	SRX4118414	SRP148603	PRJNA472392	SRS3333693	SAMN09244416	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209546.sralite.1
Solenopsis_invicta	SRR7209548	SRX4118412	SRP148603	PRJNA472392	SRS3333690	SAMN09244418	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209548.sralite.1
Solenopsis_invicta	SRR7209543	SRX4118417	SRP148603	PRJNA472392	SRS3333695	SAMN09244419	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209543.sralite.1
Solenopsis_invicta	SRR7209545	SRX4118415	SRP148603	PRJNA472392	SRS3333692	SAMN09244405	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209545.sralite.1
Solenopsis_invicta	SRR7209544	SRX4118416	SRP148603	PRJNA472392	SRS3333694	SAMN09244406	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209544.sralite.1
Solenopsis_invicta	SRR7209542	SRX4118418	SRP148603	PRJNA472392	SRS3333696	SAMN09244420	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209542.sralite.1
Solenopsis_invicta	SRR7209551	SRX4118409	SRP148603	PRJNA472392	SRS3333688	SAMN09244423	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209551.sralite.1
Solenopsis_invicta	SRR7209550	SRX4118410	SRP148603	PRJNA472392	SRS3333689	SAMN09244424	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/209/SRR7209550.sralite.1
Sorghum_bicolor	SRR13436059	SRX9849562	SRP299569	PRJNA685968	SRS8031078	SAMN17315401	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13436/SRR13436059/SRR13436059.lite.1
Sorghum_bicolor	SRR13436058	SRX9849563	SRP299569	PRJNA685968	SRS8031079	SAMN17315402	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13436/SRR13436058/SRR13436058.lite.1
Sorghum_bicolor	SRR13436057	SRX9849564	SRP299569	PRJNA685968	SRS8031080	SAMN17315411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13436/SRR13436057/SRR13436057.lite.1
Sorghum_bicolor	SRR13436056	SRX9849565	SRP299569	PRJNA685968	SRS8031081	SAMN17315412	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13436/SRR13436056/SRR13436056.lite.1
Sorghum_bicolor	SRR13436055	SRX9849566	SRP299569	PRJNA685968	SRS8031082	SAMN17315403	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13436/SRR13436055/SRR13436055.lite.1
Sorghum_bicolor	SRR13436054	SRX9849567	SRP299569	PRJNA685968	SRS8031083	SAMN17315404	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13436/SRR13436054/SRR13436054.lite.1
Sorghum_bicolor	SRR13436053	SRX9849568	SRP299569	PRJNA685968	SRS8031084	SAMN17315405	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13436/SRR13436053/SRR13436053.lite.1
Sorghum_bicolor	SRR13436052	SRX9849569	SRP299569	PRJNA685968	SRS8031085	SAMN17315406	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13436/SRR13436052/SRR13436052.lite.1
Sorghum_bicolor	SRR13436051	SRX9849570	SRP299569	PRJNA685968	SRS8031086	SAMN17315407	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13436/SRR13436051/SRR13436051.lite.1
Sorghum_bicolor	SRR13436050	SRX9849571	SRP299569	PRJNA685968	SRS8031087	SAMN17315408	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13436/SRR13436050/SRR13436050.lite.1
Sorghum_bicolor	SRR13436049	SRX9849572	SRP299569	PRJNA685968	SRS8031088	SAMN17315409	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13436/SRR13436049/SRR13436049.lite.1
Sorghum_bicolor	SRR13436048	SRX9849573	SRP299569	PRJNA685968	SRS8031089	SAMN17315410	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13436/SRR13436048/SRR13436048.lite.1
Sorghum_bicolor	SRR13448299	SRX9861486	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448299/SRR13448299.lite.1
Sorghum_bicolor	SRR13448300	SRX9861485	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448300/SRR13448300.lite.1
Sorghum_bicolor	SRR13448301	SRX9861484	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448301/SRR13448301.lite.1
Sorghum_bicolor	SRR13448302	SRX9861483	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448302/SRR13448302.lite.1
Sorghum_bicolor	SRR13448303	SRX9861482	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448303/SRR13448303.lite.1
Sorghum_bicolor	SRR13448304	SRX9861481	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448304/SRR13448304.lite.1
Sorghum_bicolor	SRR13448305	SRX9861480	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448305/SRR13448305.lite.1
Sorghum_bicolor	SRR13448306	SRX9861479	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448306/SRR13448306.lite.1
Sorghum_bicolor	SRR13448307	SRX9861478	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448307/SRR13448307.lite.1
Sorghum_bicolor	SRR13448308	SRX9861477	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448308/SRR13448308.lite.1
Sorghum_bicolor	SRR13448309	SRX9861476	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448309/SRR13448309.lite.1
Sorghum_bicolor	SRR13448310	SRX9861475	SRP302043	PRJNA692482	SRS8041702	SAMN17348134	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13448/SRR13448310/SRR13448310.lite.1
Sorghum_bicolor	SRR13162592	SRX9601484	SRP294727	PRJNA681303	SRS7805270	SAMN16949990	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13162/SRR13162592/SRR13162592.lite.1
Sorghum_bicolor	SRR13162590	SRX9601486	SRP294727	PRJNA681303	SRS7805272	SAMN16949991	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162590/SRR13162590.lite.1
Sorghum_bicolor	SRR13162589	SRX9601487	SRP294727	PRJNA681303	SRS7805273	SAMN16950476	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162589/SRR13162589.lite.1
Sorghum_bicolor	SRR13162588	SRX9601488	SRP294727	PRJNA681303	SRS7805274	SAMN16949992	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13162/SRR13162588/SRR13162588.lite.1
Sorghum_bicolor	SRR13162584	SRX9601492	SRP294727	PRJNA681303	SRS7805278	SAMN16950474	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162584/SRR13162584.lite.1
Sorghum_bicolor	SRR12968138	SRX9420642	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12968/SRR12968138/SRR12968138.lite.1
Sorghum_bicolor	SRR12968139	SRX9420641	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968139/SRR12968139.lite.1
Sorghum_bicolor	SRR12968140	SRX9420640	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968140/SRR12968140.lite.1
Sorghum_bicolor	SRR12968141	SRX9420639	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968141/SRR12968141.lite.1
Sorghum_bicolor	SRR12968142	SRX9420638	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968142/SRR12968142.lite.1
Sorghum_bicolor	SRR12968143	SRX9420637	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968143/SRR12968143.lite.1
Sorghum_bicolor	SRR12968144	SRX9420636	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR012/12968/SRR12968144/SRR12968144.lite.1
Sorghum_bicolor	SRR12968145	SRX9420635	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968145/SRR12968145.lite.1
Sorghum_bicolor	SRR12968146	SRX9420634	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR012/12968/SRR12968146/SRR12968146.lite.1
Sorghum_bicolor	SRR12968147	SRX9420633	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12968/SRR12968147/SRR12968147.lite.1
Sorghum_bicolor	SRR12968148	SRX9420632	SRP290870	PRJNA667277	SRS7635907	SAMN16364697	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR012/12968/SRR12968148/SRR12968148.lite.1
Sorghum_bicolor	SRR13162598	SRX9601478	SRP294727	PRJNA681303	SRS7805264	SAMN16950473	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162598/SRR13162598.lite.1
Sorghum_bicolor	SRR13162597	SRX9601479	SRP294727	PRJNA681303	SRS7805265	SAMN16949985	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13162/SRR13162597/SRR13162597.lite.1
Sorghum_bicolor	SRR13162596	SRX9601480	SRP294727	PRJNA681303	SRS7805266	SAMN16949987	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13162/SRR13162596/SRR13162596.lite.1
Sorghum_bicolor	SRR13162595	SRX9601481	SRP294727	PRJNA681303	SRS7805267	SAMN16949988	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162595/SRR13162595.lite.1
Sorghum_bicolor	SRR13162594	SRX9601482	SRP294727	PRJNA681303	SRS7805268	SAMN16950475	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13162/SRR13162594/SRR13162594.lite.1
Sorghum_bicolor	SRR13162593	SRX9601483	SRP294727	PRJNA681303	SRS7805269	SAMN16949989	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR013/13162/SRR13162593/SRR13162593.lite.1
Sorghum_bicolor	SRR13162591	SRX9601485	SRP294727	PRJNA681303	SRS7805271	SAMN16949986	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13162/SRR13162591/SRR13162591.lite.1
Sorghum_bicolor	SRR13162587	SRX9601489	SRP294727	PRJNA681303	SRS7805275	SAMN16949993	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162587/SRR13162587.lite.1
Sorghum_bicolor	SRR13162586	SRX9601490	SRP294727	PRJNA681303	SRS7805276	SAMN16950477	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13162/SRR13162586/SRR13162586.lite.1
